id,date,state,category,amount_sanctioned,amount_disbursed,vendor_frequency,delay_days,project_id,vendor_id
233,2020-12-13,Delhi,Infrastructure,235254.21031281864,66506.88331628745,2,1.9050910261515497,PRJ_82,VEN_31
234,2021-04-17,Tamil Nadu,Health,196446.56406461605,9726.39986478546,1,3.815303005058281,PRJ_7,VEN_35
235,2020-08-18,Delhi,Infrastructure,102410.4075867714,11973.272717480897,5,10.403146949747157,PRJ_79,VEN_39
236,2020-07-08,Uttar Pradesh,Infrastructure,128719.41207327937,7995.899801008543,1,27.530287356172696,PRJ_88,VEN_42
237,2020-08-12,Delhi,Education,49423.363750903445,44408.50686249892,3,18.12439896572069,PRJ_49,VEN_23
238,2021-01-19,Tamil Nadu,Education,17692.310491885386,4788.968301162196,2,23.34134401501452,PRJ_55,VEN_6
239,2021-01-11,Delhi,Water,67354.24557759044,40858.68972632712,2,6.484275053212055,PRJ_13,VEN_16
240,2020-10-09,Uttar Pradesh,Education,159943.10922253993,62599.58866647135,0,7.779181438390897,PRJ_73,VEN_2
241,2022-08-15,Maharashtra,Education,115423.22506032605,37691.0682011681,2,7.505257350545933,PRJ_56,VEN_24
242,2021-09-24,Tamil Nadu,Health,137834.27534214823,44919.554170945106,2,3.19554424172962,PRJ_56,VEN_17
243,2021-09-19,Maharashtra,Education,39036.1849019428,47077.31219496283,4,0.9475583886607105,PRJ_15,VEN_45
244,2022-08-30,Maharashtra,Water,45910.68519984897,8523.443230979292,0,13.407524879526918,PRJ_57,VEN_1
245,2022-01-14,Maharashtra,Health,97093.09001127828,92478.82511917583,3,67.94632650586568,PRJ_58,VEN_6
246,2020-09-15,Karnataka,Water,34665.23551878457,13903.887355272203,3,2.7377583281315045,PRJ_35,VEN_5
247,2020-12-24,Karnataka,Education,35749.19141367254,20611.663469838215,3,0.7171455880504786,PRJ_88,VEN_45
248,2021-12-10,Maharashtra,Water,80658.7229969633,15793.641189532187,2,22.680019142394585,PRJ_97,VEN_29
249,2021-03-31,Tamil Nadu,Health,128143.33782956527,36009.64581582215,0,4.367040591706525,PRJ_16,VEN_12
250,2021-02-14,Uttar Pradesh,Infrastructure,49043.9113931834,12861.102908944187,2,26.547956569551616,PRJ_8,VEN_39
251,2021-10-10,Uttar Pradesh,Water,18709.946109257216,23550.815427987483,2,18.25772827235405,PRJ_93,VEN_47
252,2020-11-13,Delhi,Water,28686.906695685935,6403.859809888721,1,43.691157354399316,PRJ_87,VEN_3
253,2021-11-07,Tamil Nadu,Health,73399.4766811876,70591.51333255127,0,7.8872422291149755,PRJ_45,VEN_48
254,2020-08-12,Karnataka,Health,72512.98758233472,43076.847291776576,0,16.269302326282773,PRJ_95,VEN_1
255,2022-03-29,Maharashtra,Water,76209.25093522429,16444.39943093419,1,9.378256967797235,PRJ_40,VEN_27
256,2020-08-21,Delhi,Education,100840.49505441202,13778.311025616902,0,14.937669213793265,PRJ_54,VEN_48
257,2021-11-14,Uttar Pradesh,Water,60223.05663440637,41966.55398436092,2,8.95662007100531,PRJ_14,VEN_24
258,2021-10-25,Karnataka,Health,78046.18492313345,10858.53427993394,1,3.1355080606534314,PRJ_59,VEN_44
259,2022-09-01,Karnataka,Infrastructure,57237.993401155094,24968.375317166618,3,10.636021202484153,PRJ_94,VEN_19
260,2022-04-06,Maharashtra,Infrastructure,188854.75054162083,70361.30790463855,1,11.280221623622065,PRJ_53,VEN_8
261,2021-01-08,Uttar Pradesh,Education,250782.68122192522,9786.34064693721,1,24.958716249000677,PRJ_27,VEN_44
262,2021-11-02,Tamil Nadu,Water,18233.005462256828,31843.89074061269,6,19.949884702822544,PRJ_47,VEN_47
263,2021-08-30,Karnataka,Infrastructure,46385.772215112054,30203.86776754524,3,16.35036216602967,PRJ_80,VEN_2
264,2021-04-16,Maharashtra,Water,61865.904528135085,19983.519370035458,1,1.8052020269200644,PRJ_6,VEN_30
265,2020-08-20,Tamil Nadu,Health,45847.92809911861,13309.19482934177,1,19.127537096132205,PRJ_55,VEN_30
266,2021-11-22,Uttar Pradesh,Infrastructure,359662.93901386694,74220.6028380547,4,10.406365193783817,PRJ_97,VEN_49
267,2020-04-22,Karnataka,Education,74903.45361259331,12117.807746160184,3,33.678834688422675,PRJ_44,VEN_39
268,2022-04-09,Tamil Nadu,Health,26759.05428372399,3597.3800617409884,0,37.861749314222266,PRJ_18,VEN_45
269,2021-05-11,Tamil Nadu,Education,108710.3559565437,41795.06676747292,0,0.851041043390836,PRJ_16,VEN_32
270,2021-03-17,Tamil Nadu,Health,78509.47042466314,6625.60289830882,3,25.77553528895878,PRJ_12,VEN_1
271,2021-07-17,Karnataka,Infrastructure,81161.22760408967,43997.19429546438,3,0.576394722161879,PRJ_20,VEN_38
272,2020-09-24,Karnataka,Education,365081.5961947206,83692.38292393905,4,6.863292957462166,PRJ_45,VEN_13
273,2021-05-24,Delhi,Education,85032.1905179291,41346.78218331191,2,11.72311917087852,PRJ_64,VEN_11
274,2022-03-17,Uttar Pradesh,Health,44193.74207930748,64306.19828257901,1,2.4043060109939436,PRJ_59,VEN_10
275,2021-01-20,Maharashtra,Education,8473.708859575218,166050.81034669286,4,20.574858875351953,PRJ_93,VEN_48
276,2021-01-21,Tamil Nadu,Health,50746.65492158375,57916.665962980245,2,0.12584700492624484,PRJ_94,VEN_26
277,2020-04-22,Delhi,Health,221011.47833690484,30655.684608244635,1,2.7696466144466876,PRJ_90,VEN_20
278,2021-09-04,Maharashtra,Health,54656.90747725623,112865.05533839685,2,13.04099375447198,PRJ_22,VEN_17
279,2021-09-16,Delhi,Health,6373.793527195699,127360.32397475222,2,18.796792487631024,PRJ_97,VEN_17
280,2022-08-09,Karnataka,Infrastructure,36375.02194627216,129155.42244241046,2,37.269358831293566,PRJ_47,VEN_4
281,2020-03-21,Tamil Nadu,Health,161569.15574110026,13465.100712629137,1,18.336973609681127,PRJ_29,VEN_5
282,2021-11-29,Maharashtra,Water,103343.86216914108,5687.24735686506,0,16.711034105875,PRJ_86,VEN_23
283,2020-04-22,Maharashtra,Education,25851.375865450933,12667.663148507245,3,7.521575988011804,PRJ_45,VEN_46
284,2020-01-02,Maharashtra,Water,34020.38638948347,44517.676579802195,4,0.019278766624140433,PRJ_77,VEN_10
285,2021-10-03,Maharashtra,Infrastructure,39707.34018510997,25826.566368466374,6,1.9202154558588238,PRJ_9,VEN_46
286,2020-08-07,Maharashtra,Water,30862.163430336448,17917.246414612116,4,11.471405455304474,PRJ_24,VEN_28
287,2021-07-19,Delhi,Education,7866.166597891507,38579.69569547852,2,16.86494737927959,PRJ_15,VEN_33
288,2022-05-04,Tamil Nadu,Water,128488.03943003374,5060.370183129221,1,8.105059717093422,PRJ_36,VEN_43
289,2022-09-23,Karnataka,Infrastructure,210461.90812199196,25366.109709814875,4,19.67777017593358,PRJ_13,VEN_26
290,2022-01-05,Karnataka,Health,13115.513642433167,67403.86536249434,2,11.067847543501435,PRJ_91,VEN_48
291,2020-08-12,Karnataka,Water,207700.6070502695,38151.32031215708,3,1.1560700769076766,PRJ_44,VEN_29
292,2021-01-19,Karnataka,Infrastructure,54012.82506778789,43994.056394539606,2,3.1981999987109626,PRJ_71,VEN_27
293,2021-02-06,Delhi,Infrastructure,203848.49965331034,108811.55262177848,3,27.488555386269155,PRJ_72,VEN_18
294,2021-09-29,Uttar Pradesh,Education,62190.05859497986,20616.70018885396,0,19.36000419956654,PRJ_78,VEN_40
295,2020-05-09,Tamil Nadu,Education,68565.48768570171,11463.327875543755,2,33.77296055641142,PRJ_76,VEN_10
296,2020-02-22,Maharashtra,Water,86893.164343691,72367.6780316789,2,1.875920457061113,PRJ_36,VEN_42
297,2021-11-14,Uttar Pradesh,Health,27171.765358661614,71048.6854101534,2,69.41512487429195,PRJ_61,VEN_5
298,2021-12-30,Karnataka,Infrastructure,197733.2431175637,38495.30923325722,3,3.524574305649374,PRJ_81,VEN_10
299,2021-11-02,Uttar Pradesh,Water,19508.769510095175,18762.753735931048,2,0.1777471315375626,PRJ_40,VEN_21
300,2021-12-10,Tamil Nadu,Infrastructure,40051.974633299586,22056.875603180666,2,89.41658546156953,PRJ_93,VEN_24
301,2021-02-19,Maharashtra,Infrastructure,101140.37452304339,6143.974029621285,3,4.949950319090049,PRJ_27,VEN_38
302,2020-09-03,Maharashtra,Health,35983.10348115903,67033.41666349846,5,16.540183555312833,PRJ_1,VEN_3
303,2022-04-15,Tamil Nadu,Health,130291.72330745171,64708.72402701066,3,2.91619714921887,PRJ_34,VEN_40
304,2021-03-14,Tamil Nadu,Water,237012.0287820513,5933.189759802599,0,13.020672601166005,PRJ_68,VEN_31
305,2020-07-21,Karnataka,Health,164809.57591567453,52450.8638628987,2,35.156573942617555,PRJ_88,VEN_41
306,2020-07-02,Maharashtra,Health,8637.640086231073,32994.68130915216,3,5.788934084965417,PRJ_21,VEN_37
307,2020-05-02,Uttar Pradesh,Water,67903.77915249285,7926.967949396811,2,16.64148817817011,PRJ_33,VEN_2
308,2021-02-04,Delhi,Health,167490.61698804857,6594.556394173489,3,3.1220431929268266,PRJ_7,VEN_2
309,2022-02-05,Delhi,Education,16046.582109123718,32000.066803905203,2,14.704256975736314,PRJ_65,VEN_39
310,2020-10-20,Tamil Nadu,Infrastructure,123452.35698613775,14798.718765306337,0,6.152274004559892,PRJ_3,VEN_49
311,2020-10-06,Karnataka,Infrastructure,116711.54959614035,135937.27574198824,2,3.558794183412483,PRJ_51,VEN_42
312,2022-04-16,Delhi,Infrastructure,17817.031560665575,57102.22688659721,1,5.635290234345424,PRJ_79,VEN_44
313,2022-06-02,Maharashtra,Infrastructure,137892.91239226033,35372.61233128673,2,2.9555790817218317,PRJ_95,VEN_34
314,2021-09-01,Tamil Nadu,Water,78644.8788754048,37163.37469276027,2,34.82898186054549,PRJ_54,VEN_42
315,2020-07-16,Uttar Pradesh,Infrastructure,114735.159286389,83355.27557083825,4,7.592220867747754,PRJ_80,VEN_20
316,2022-09-08,Tamil Nadu,Infrastructure,22781.12484115411,51355.02619760103,0,4.221113078119949,PRJ_74,VEN_33
317,2022-06-25,Uttar Pradesh,Infrastructure,69573.29751900017,36307.0217612703,2,8.924195223056808,PRJ_93,VEN_4
318,2021-05-25,Tamil Nadu,Infrastructure,10884.787441961835,8264.618276957775,0,5.796769086361431,PRJ_59,VEN_45
319,2022-01-21,Tamil Nadu,Education,6142.633220424536,470686.22658611415,0,20.463253308363115,PRJ_6,VEN_44
320,2020-05-23,Tamil Nadu,Infrastructure,68928.73519077445,7308.674743664244,1,53.2210727380501,PRJ_29,VEN_11
321,2021-08-31,Uttar Pradesh,Education,179979.38702036708,16114.217936276997,2,8.644699773661898,PRJ_17,VEN_42
322,2020-07-19,Uttar Pradesh,Water,77106.0336745018,4210.226491098359,0,29.60282493442805,PRJ_60,VEN_47
323,2020-05-03,Tamil Nadu,Health,56193.363181694134,37752.167066675116,1,12.515929438956457,PRJ_22,VEN_5
324,2020-07-05,Delhi,Infrastructure,49635.71330580433,25619.53530440354,4,2.5660187300259976,PRJ_24,VEN_25
325,2020-11-21,Karnataka,Health,23328.582594880947,47347.83803654612,3,17.597907710443177,PRJ_81,VEN_49
326,2021-04-08,Karnataka,Health,47960.790726071486,3869.7081467191324,4,10.805756180437124,PRJ_85,VEN_37
327,2020-12-14,Karnataka,Water,91279.77031502534,67030.67754460342,2,15.773348269876603,PRJ_51,VEN_34
328,2022-02-09,Uttar Pradesh,Health,38745.80485829583,9823.81283634428,2,33.06655858955034,PRJ_50,VEN_9
329,2021-10-21,Uttar Pradesh,Education,126827.96664911436,18977.22396943473,2,8.70892223310341,PRJ_11,VEN_6
330,2022-02-02,Delhi,Health,72836.68585707684,55914.06674275629,1,34.716468213270346,PRJ_56,VEN_18
331,2022-08-12,Karnataka,Health,82205.65857389157,28602.994214190505,1,20.834610079323465,PRJ_71,VEN_14
332,2022-07-20,Karnataka,Health,145606.45587331,30697.68601612292,1,10.059192724718203,PRJ_42,VEN_19
333,2021-02-06,Tamil Nadu,Infrastructure,35356.74881845807,48980.56275400768,1,13.865680358337302,PRJ_39,VEN_14
334,2020-12-11,Uttar Pradesh,Infrastructure,115772.2972454176,33819.42565625859,3,5.9085584399096165,PRJ_69,VEN_40
335,2022-08-20,Karnataka,Education,40681.278697675654,15660.42482877794,2,61.65463961445863,PRJ_48,VEN_17
336,2021-05-25,Delhi,Education,84079.19941658556,18648.68422723749,2,16.510018336784906,PRJ_57,VEN_35
337,2020-05-26,Delhi,Infrastructure,31389.497749184233,27224.66597445838,2,0.6725577394130069,PRJ_21,VEN_29
338,2020-05-27,Karnataka,Education,24083.835707964143,8995.177743577053,0,5.931724542789003,PRJ_82,VEN_42
339,2022-05-13,Uttar Pradesh,Infrastructure,65635.02470573969,59635.639909400044,1,14.645167220125764,PRJ_99,VEN_17
340,2021-12-11,Delhi,Water,9088.816202828952,29397.177073467345,4,0.8697333553361978,PRJ_20,VEN_43
341,2022-03-30,Tamil Nadu,Health,44521.72523247201,23736.667132235474,2,0.36261064759287037,PRJ_15,VEN_8
342,2021-05-03,Delhi,Health,12011.538331106743,72583.76542210173,4,8.968216103933187,PRJ_69,VEN_1
343,2022-07-17,Maharashtra,Education,130513.77220488616,19533.502685950745,4,6.067512640507857,PRJ_77,VEN_45
344,2022-07-24,Maharashtra,Infrastructure,171118.3319907113,18353.56298670993,2,8.651773519719914,PRJ_51,VEN_36
345,2021-10-01,Uttar Pradesh,Infrastructure,25236.554014222387,13566.66874553408,1,4.571270103267889,PRJ_76,VEN_7
346,2021-07-04,Karnataka,Education,91886.82745865834,31041.087493927196,3,2.6997837545482097,PRJ_62,VEN_46
347,2020-12-03,Uttar Pradesh,Infrastructure,147139.39969963458,29984.92721836454,3,17.526351419939722,PRJ_85,VEN_5
348,2022-05-21,Uttar Pradesh,Water,147630.7086218107,11313.090657808554,1,10.840837236739157,PRJ_37,VEN_24
349,2021-10-02,Uttar Pradesh,Health,74194.91041192239,18440.526022812297,1,3.3500450093594694,PRJ_6,VEN_28
350,2022-02-17,Uttar Pradesh,Education,124779.65185139829,11388.937078299685,4,5.77588317157484,PRJ_71,VEN_43
351,2022-09-14,Tamil Nadu,Education,31277.951021300356,10884.89738231886,1,13.440261012385477,PRJ_26,VEN_17
352,2022-08-10,Tamil Nadu,Infrastructure,65063.72580852411,3905.3479744306023,4,1.1245607891352474,PRJ_8,VEN_37
353,2021-04-17,Delhi,Education,37530.0263115475,17484.844328607618,0,2.392904253722796,PRJ_73,VEN_20
354,2022-08-03,Maharashtra,Water,28744.79614570283,4014.976341839294,3,1.1410004043015167,PRJ_91,VEN_3
355,2020-05-30,Uttar Pradesh,Infrastructure,62072.81382486166,13865.850721639128,3,25.095040234449996,PRJ_4,VEN_37
356,2021-02-18,Delhi,Infrastructure,84755.87769388763,11935.892954598756,3,20.93967044560678,PRJ_21,VEN_26
357,2022-09-16,Maharashtra,Infrastructure,191665.84956343347,63063.35009892759,2,20.994520144118887,PRJ_31,VEN_15
358,2020-10-24,Karnataka,Infrastructure,78053.94953570697,7982.9651466538035,1,18.898909096710884,PRJ_21,VEN_48
359,2021-09-02,Tamil Nadu,Water,113769.58922594109,10288.824808730658,0,16.602030060516167,PRJ_25,VEN_8
360,2020-09-19,Maharashtra,Infrastructure,115068.53349190908,15040.109240497854,2,9.722375353031474,PRJ_15,VEN_13
361,2022-02-02,Karnataka,Education,879874.3267080534,12330.810752991976,2,15.419993814504195,PRJ_35,VEN_48
362,2020-05-23,Maharashtra,Water,9798.333475988984,86617.29599563136,2,0.586751033079517,PRJ_49,VEN_3
363,2020-12-11,Tamil Nadu,Health,30093.549732245814,7054.582092968723,3,14.57167822348775,PRJ_43,VEN_1
364,2021-09-15,Tamil Nadu,Health,261465.08946575713,15072.022671289513,3,22.567907592394587,PRJ_41,VEN_9
365,2021-07-25,Delhi,Education,42107.74313252226,30701.452622951507,1,10.407962374437686,PRJ_37,VEN_31
366,2022-05-30,Uttar Pradesh,Education,145190.67210406717,53166.47688875249,2,6.636138105926504,PRJ_57,VEN_41
367,2020-01-02,Maharashtra,Water,75358.31304855061,15059.41180878829,1,4.8740468852542405,PRJ_42,VEN_26
368,2022-06-15,Maharashtra,Health,491492.71732085303,3235.3759047737503,2,15.441977542976543,PRJ_47,VEN_17
369,2020-10-30,Karnataka,Health,19671.88175275537,18956.37903520838,0,17.703902692594493,PRJ_92,VEN_34
370,2020-09-10,Tamil Nadu,Health,203170.44830061702,85137.97682506905,1,30.7153761345085,PRJ_61,VEN_9
371,2021-10-13,Maharashtra,Health,344407.6642722285,29207.692853060405,1,6.28587301045795,PRJ_14,VEN_13
372,2021-03-28,Tamil Nadu,Health,21711.147620055588,27901.001475931917,2,22.03029737797848,PRJ_68,VEN_5
373,2020-02-06,Maharashtra,Infrastructure,130989.21146741587,7608.2008857887895,1,12.361000920415844,PRJ_53,VEN_41
374,2020-06-08,Delhi,Education,22799.685344579066,6865.941197724736,1,32.162772063426615,PRJ_84,VEN_13
375,2020-01-09,Uttar Pradesh,Infrastructure,61707.55023691358,22427.466026863553,2,11.255674454441989,PRJ_34,VEN_1
376,2020-08-20,Maharashtra,Health,46323.84275407691,5290.251560643612,4,10.935652032150598,PRJ_76,VEN_25
377,2020-04-08,Tamil Nadu,Water,5416.721732836987,48115.623794425825,0,12.936880967286408,PRJ_97,VEN_47
378,2021-10-20,Delhi,Water,91512.81166986823,9446.067073238512,1,20.753392871490384,PRJ_24,VEN_4
379,2022-03-26,Maharashtra,Health,69102.01483684142,21489.994189791378,4,50.154039447567975,PRJ_20,VEN_36
380,2020-07-26,Karnataka,Health,262781.7118096656,3341.6937935549204,2,1.1461442362812222,PRJ_69,VEN_10
381,2020-05-10,Uttar Pradesh,Water,110320.34664610239,14856.579819066485,1,0.8237282486080181,PRJ_30,VEN_28
382,2021-02-07,Maharashtra,Infrastructure,591776.2723319217,6728.714896166689,1,41.6009166789725,PRJ_88,VEN_6
383,2020-05-31,Delhi,Infrastructure,66638.80750372935,2160.3890121027366,3,11.32136989092684,PRJ_7,VEN_27
384,2020-02-23,Karnataka,Health,53877.59255925201,37867.257116177716,1,14.313900993039796,PRJ_36,VEN_12
385,2020-04-29,Delhi,Infrastructure,49793.68009730367,113681.90714812219,3,9.878972024552624,PRJ_38,VEN_48
386,2021-11-03,Delhi,Water,38576.990974127904,68150.48742548622,3,1.4750693514983353,PRJ_80,VEN_3
387,2022-07-08,Karnataka,Infrastructure,6583.021303606988,43551.11958137927,2,21.921048500234484,PRJ_52,VEN_46
388,2021-09-19,Delhi,Health,48040.77329640558,14557.7508037663,2,20.6288116491762,PRJ_15,VEN_33
389,2021-08-09,Karnataka,Water,7571.490885186176,49310.39691404268,4,5.603029728546535,PRJ_46,VEN_10
390,2021-09-16,Maharashtra,Infrastructure,94092.47409002602,74895.80789454358,1,5.484421675022647,PRJ_23,VEN_31
391,2022-08-25,Karnataka,Education,17325.587041085913,25256.07070259056,1,27.28770438858337,PRJ_12,VEN_15
392,2021-02-23,Karnataka,Water,24481.36211207837,6738.81806793257,2,1.1266289449888054,PRJ_93,VEN_7
393,2021-02-25,Uttar Pradesh,Water,30656.187750085126,13367.954965067138,1,31.942736641648214,PRJ_44,VEN_36
394,2020-04-13,Karnataka,Education,48779.47758933105,120897.27394671075,3,4.449060120168076,PRJ_15,VEN_14
395,2022-05-01,Karnataka,Education,60286.78804269906,20440.138737628862,3,13.483569291592179,PRJ_93,VEN_48
396,2020-09-10,Maharashtra,Water,177101.7283808439,792.5410322246428,4,41.23171869991837,PRJ_49,VEN_14
397,2020-08-14,Uttar Pradesh,Education,33606.33623154553,5069.9008304748995,1,17.003763680670275,PRJ_21,VEN_3
398,2020-04-21,Tamil Nadu,Health,96775.20910937374,14408.178804414361,1,8.027538403476548,PRJ_15,VEN_49
399,2021-05-24,Maharashtra,Health,918839.9534409057,62058.03275494778,1,17.545223359298756,PRJ_14,VEN_46
400,2021-04-17,Maharashtra,Health,87321.38770914206,16762.13324056524,1,6.323451724787879,PRJ_42,VEN_3
401,2020-04-08,Tamil Nadu,Water,49986.598129326514,63223.51950501798,2,4.870553145754756,PRJ_80,VEN_22
402,2020-06-01,Karnataka,Education,27469.960689974207,13014.737477393019,0,85.63167470261389,PRJ_15,VEN_19
403,2022-05-10,Delhi,Education,49299.46236419191,3089.3236973476837,1,20.84190438171006,PRJ_63,VEN_35
404,2022-07-02,Uttar Pradesh,Infrastructure,24680.769494198677,13472.944486585835,2,15.522735065029734,PRJ_68,VEN_12
405,2022-06-14,Delhi,Infrastructure,78328.07908389457,31099.43720017807,4,6.5843118344763685,PRJ_27,VEN_5
406,2022-05-27,Tamil Nadu,Education,66406.09601062349,28622.55577223627,0,0.7561551985379469,PRJ_87,VEN_10
407,2020-12-03,Maharashtra,Education,6889.685927021876,6278.536875712409,0,0.47324046619111027,PRJ_93,VEN_41
408,2021-12-06,Maharashtra,Education,58773.24387776419,15503.232013896037,1,12.117642178761848,PRJ_53,VEN_33
409,2022-04-01,Uttar Pradesh,Water,175632.02401116438,322763.2102197266,1,21.534331471795845,PRJ_52,VEN_13
410,2020-06-11,Maharashtra,Education,40170.498932330804,6417.16155612154,4,11.562713194318299,PRJ_63,VEN_35
411,2021-12-20,Maharashtra,Infrastructure,31166.6292972252,42647.4769664785,2,27.562503611118693,PRJ_73,VEN_32
412,2022-08-14,Uttar Pradesh,Water,15097.723153283892,2706.2638281052177,2,0.5099695480271692,PRJ_53,VEN_11
413,2021-11-11,Uttar Pradesh,Education,9339.499643009178,52249.825210593415,2,6.853399036566741,PRJ_57,VEN_48
414,2022-09-22,Tamil Nadu,Infrastructure,137495.88482057455,9024.285488445032,5,4.058842616278597,PRJ_52,VEN_38
415,2020-06-09,Maharashtra,Water,49937.208760963425,32928.31675469697,3,8.893365189464589,PRJ_43,VEN_24
416,2021-08-02,Maharashtra,Education,129575.83173753452,6053.99944696794,4,1.12693836879967,PRJ_7,VEN_35
417,2022-03-11,Tamil Nadu,Education,276875.6436791755,29461.88874585936,3,46.22969637719398,PRJ_42,VEN_19
418,2021-02-01,Karnataka,Education,150429.17958988238,8878.160860737054,0,3.7896552623045903,PRJ_4,VEN_6
419,2020-10-03,Karnataka,Water,34808.87557703739,10774.654150262419,3,38.32500145784604,PRJ_69,VEN_40
420,2022-03-26,Karnataka,Infrastructure,69207.7178255339,34268.642644490465,2,8.324096384003843,PRJ_5,VEN_45
421,2022-07-04,Tamil Nadu,Infrastructure,32377.762865744276,14322.894122241874,3,63.52908567861488,PRJ_75,VEN_44
422,2021-05-18,Maharashtra,Health,29487.199632489777,32221.249885900175,3,12.113508602252056,PRJ_92,VEN_42
423,2022-06-14,Tamil Nadu,Education,84357.17633330173,18199.6689139216,1,40.06844167503186,PRJ_80,VEN_35
424,2021-01-26,Tamil Nadu,Health,26048.256524039534,23564.43072100111,1,0.08045018631454137,PRJ_41,VEN_4
425,2020-05-14,Karnataka,Health,6573.806902677191,34375.05625076424,4,20.689114265156384,PRJ_94,VEN_33
426,2020-07-13,Delhi,Infrastructure,24633.241845412595,15521.501658586827,0,35.00349950706309,PRJ_4,VEN_13
427,2021-02-04,Maharashtra,Water,44051.68362089645,8135.156147495866,2,2.2574703058927184,PRJ_2,VEN_36
428,2021-10-01,Karnataka,Water,274141.17717244884,12934.943596409774,3,1.5159771719901924,PRJ_67,VEN_43
429,2020-02-02,Delhi,Infrastructure,36646.109545630614,72775.83045624555,1,8.289633336582796,PRJ_21,VEN_19
430,2021-11-18,Delhi,Water,99899.9127266619,24739.911879494895,0,40.698709117762846,PRJ_70,VEN_43
431,2021-04-04,Uttar Pradesh,Health,50599.23649033654,9462.591302625144,3,11.725957037019647,PRJ_43,VEN_12
432,2022-08-12,Maharashtra,Education,204108.12233589997,32910.94671749725,2,11.24438094032291,PRJ_82,VEN_11
433,2022-06-01,Delhi,Infrastructure,190440.7469367589,35182.904814580914,1,2.2819978152458726,PRJ_69,VEN_6
434,2021-04-14,Karnataka,Education,194108.99404204788,37049.09025114552,2,0.011847343818608032,PRJ_9,VEN_12
435,2021-01-09,Uttar Pradesh,Water,10572.551818444634,8284.675812371119,1,24.922031977327055,PRJ_84,VEN_27
436,2020-01-22,Maharashtra,Education,73623.83130745853,11132.332663287061,0,1.3747336458869877,PRJ_28,VEN_41
437,2022-01-19,Tamil Nadu,Water,127891.63721919962,11194.42072501214,2,15.070675476290923,PRJ_26,VEN_25
438,2021-10-31,Karnataka,Water,87687.84423939776,15357.39026945313,0,36.909028088608466,PRJ_82,VEN_42
439,2020-02-07,Delhi,Health,113164.33415697925,37756.73635108006,3,3.5102602319096783,PRJ_83,VEN_3
440,2020-08-17,Delhi,Water,63471.80079543143,29619.399220944033,2,16.416592732781634,PRJ_3,VEN_3
441,2020-12-30,Karnataka,Health,28430.44318816054,32055.27249224441,4,1.2295202699154495,PRJ_73,VEN_20
442,2021-07-16,Delhi,Health,10969.81418891052,85307.62691941866,1,13.885844027528472,PRJ_95,VEN_28
443,2021-03-13,Uttar Pradesh,Health,31395.83661893206,43865.829842811385,0,2.6856749359737084,PRJ_49,VEN_23
444,2022-02-14,Maharashtra,Infrastructure,871620.9113170222,19114.421376172864,0,19.974454262492856,PRJ_17,VEN_48
445,2020-10-09,Uttar Pradesh,Infrastructure,36840.343849221405,6742.019741639767,4,5.37653228018119,PRJ_63,VEN_3
446,2020-01-27,Delhi,Water,8438.921321470907,10780.055485515804,0,9.33728377904033,PRJ_55,VEN_42
447,2020-08-13,Tamil Nadu,Health,124573.2731009329,16954.60796698765,5,13.72302149047323,PRJ_23,VEN_24
448,2020-10-03,Maharashtra,Infrastructure,140851.30080901578,50469.770261174046,0,2.8179747906816504,PRJ_34,VEN_43
449,2022-03-08,Maharashtra,Health,216928.78309445325,21432.59270307136,3,20.30089311996362,PRJ_69,VEN_40
450,2021-08-31,Karnataka,Education,95892.06391628893,11427.797517757315,2,5.406809861177581,PRJ_15,VEN_6
451,2020-10-10,Karnataka,Education,139469.5412998533,10584.08899570512,1,16.28715249592547,PRJ_47,VEN_20
452,2022-05-28,Tamil Nadu,Education,377081.6928410743,20546.00487561906,1,2.584672289729025,PRJ_3,VEN_11
453,2022-08-17,Maharashtra,Water,28410.853252889814,53636.6328451124,1,17.476939127076754,PRJ_83,VEN_32
454,2021-04-25,Tamil Nadu,Health,23298.617303052506,108122.41168509398,2,2.0577233724586153,PRJ_28,VEN_27
455,2021-03-28,Karnataka,Education,20038.55527325458,17930.014978211046,3,8.310081359598852,PRJ_3,VEN_21
456,2022-04-08,Karnataka,Infrastructure,45900.4598035968,21062.65443382145,2,4.259456384111219,PRJ_4,VEN_44
457,2022-03-26,Maharashtra,Education,251053.77038817215,6542.393092748645,3,20.697245794382273,PRJ_88,VEN_48
458,2021-10-20,Uttar Pradesh,Education,101525.81374560216,153152.97984381227,3,4.5578833063156265,PRJ_31,VEN_13
459,2021-05-30,Delhi,Education,97605.77616898013,5426.215246228698,1,32.02016716706125,PRJ_45,VEN_22
460,2021-06-30,Karnataka,Water,9707.868986461164,71087.18154047802,2,33.359410901285756,PRJ_59,VEN_35
461,2020-07-10,Karnataka,Infrastructure,29935.88397576417,15285.562691904786,2,3.280575900517427,PRJ_45,VEN_47
462,2020-02-18,Uttar Pradesh,Health,9550.438676558362,12096.041220097703,2,14.272783244120923,PRJ_75,VEN_22
463,2021-05-26,Uttar Pradesh,Infrastructure,193154.5238629946,7258.993255152538,4,1.3770860017171378,PRJ_37,VEN_28
464,2020-01-17,Tamil Nadu,Health,292332.31315010716,245253.74548157878,1,7.452290060338958,PRJ_65,VEN_21
465,2020-06-20,Tamil Nadu,Water,130557.20043747741,27487.637119409705,0,18.740920511069866,PRJ_9,VEN_46
