source_house,source_file,source_row_number,sr_no,state,honble_members_of_parliament,elected/nominated,allocated_amount_₹,raw_allocated_amount_₹,allocated_limit_amount_inr,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,2,1,Telangana,Dr. Abhishek Manu Singhvi (2026-32) (2026-2032),Elected MP,73421449.0,73421449.0,73421449.0,OTHER_WORKS,Telangana,TELANGANA,STATE_TELANGANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Abhishek Manu Singhvi (2026-32) (2026-2032),ABHISHEK MANU SINGHVI (2026-32) (2026-2032),MP_RAJYA_SABHA_ABHISHEK_MANU_SINGHVI__2026_32___2026_2032_,WORK_HASH_17549279266093509694,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,3,2,Maharashtra,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Ajeet Madhavrao Gopchade (2024-30) (2024-2030),AJEET MADHAVRAO GOPCHADE (2024-30) (2024-2030),MP_RAJYA_SABHA_AJEET_MADHAVRAO_GOPCHADE__2024_30___2024_2030_,WORK_HASH_18135377967176977647,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,4,3,Rajasthan,Dr. Alka Singh (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Alka Singh (2026-32) (2026-2032),ALKA SINGH (2026-32) (2026-2032),MP_RAJYA_SABHA_ALKA_SINGH__2026_32___2026_2032_,WORK_HASH_5962775260142900146,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,5,4,Tamil Nadu,Dr. Anbumani Ramadoss (2026-32) (2026-2032),Elected MP,49356476.5,49356476.5,49356476.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Anbumani Ramadoss (2026-32) (2026-2032),ANBUMANI RAMADOSS (2026-32) (2026-2032),MP_RAJYA_SABHA_ANBUMANI_RAMADOSS__2026_32___2026_2032_,WORK_HASH_12196618277131657085,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,6,5,Maharashtra,Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),ANIL SUKHDEORAO BONDE (2022-28) (2022-2028),MP_RAJYA_SABHA_ANIL_SUKHDEORAO_BONDE__2022_28___2022_2028_,WORK_HASH_8454547010020919405,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,7,6,Punjab,Dr. Ashok Kumar Mittal (2022-28) (2022-2028),Elected MP,222487632.1,222487632.1,222487632.1,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Ashok Kumar Mittal (2022-28) (2022-2028),ASHOK KUMAR MITTAL (2022-28) (2022-2028),MP_RAJYA_SABHA_ASHOK_KUMAR_MITTAL__2022_28___2022_2028_,WORK_HASH_9059752926056808133,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,8,7,Bihar,Dr. Bhim Singh (2024-30) (2024-2030),Elected MP,186200000.0,186200000.0,186200000.0,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Bhim Singh (2024-30) (2024-2030),BHIM SINGH (2024-30) (2024-2030),MP_RAJYA_SABHA_BHIM_SINGH__2024_30___2024_2030_,WORK_HASH_5327314768604485323,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,9,8,Karnataka,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),Nominated MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),DHARMASTHALA VEERENDRA HEGGADE (2022-28) (2022-2028),MP_RAJYA_SABHA_DHARMASTHALA_VEERENDRA_HEGGADE__2022_28___2022_2028_,WORK_HASH_494729041465644744,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,10,9,Bihar,Dr. Dharmshila Gupta (2024-30) (2024-2030),Elected MP,186200000.0,186200000.0,186200000.0,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Dharmshila Gupta (2024-30) (2024-2030),DHARMSHILA GUPTA (2024-30) (2024-2030),MP_RAJYA_SABHA_DHARMSHILA_GUPTA__2024_30___2024_2030_,WORK_HASH_3128117613860366400,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,11,10,Uttar Pradesh,Dr. Dinesh Sharma (2023-26) (2023-2026),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Dinesh Sharma (2023-26) (2023-2026),DINESH SHARMA (2023-26) (2023-2026),MP_RAJYA_SABHA_DINESH_SHARMA__2023_26___2023_2026_,WORK_HASH_8884269675284539351,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,12,11,Bihar,Dr. Faiyaz Ahmad (2022-28) (2022-2028),Elected MP,235263957.1,235263957.1,235263957.1,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Faiyaz Ahmad (2022-28) (2022-2028),FAIYAZ AHMAD (2022-28) (2022-2028),MP_RAJYA_SABHA_FAIYAZ_AHMAD__2022_28___2022_2028_,WORK_HASH_1101517742382465893,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,13,12,Kerala,Dr. John Brittas (2021-27) (2021-2027),Elected MP,245063957.1,245063957.1,245063957.1,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. John Brittas (2021-27) (2021-2027),JOHN BRITTAS (2021-27) (2021-2027),MP_RAJYA_SABHA_JOHN_BRITTAS__2021_27___2021_2027_,WORK_HASH_14984923047357507563,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,14,13,Maharashtra,Dr. Jyoti Nagnath Waghmare (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Jyoti Nagnath Waghmare (2026-32) (2026-2032),JYOTI NAGNATH WAGHMARE (2026-32) (2026-2032),MP_RAJYA_SABHA_JYOTI_NAGNATH_WAGHMARE__2026_32___2026_2032_,WORK_HASH_11475254353660212729,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,15,14,Uttar Pradesh,Dr. K. Laxman (2022-28) (2022-2028),Elected MP,197637007.1,197637007.1,197637007.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. K. Laxman (2022-28) (2022-2028),K. LAXMAN (2022-28) (2022-2028),MP_RAJYA_SABHA_K__LAXMAN__2022_28___2022_2028_,WORK_HASH_7028247739480694989,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,16,15,Uttarakhand,Dr. Kalpana Saini (2022-28) (2022-2028),Elected MP,200830405.8,200830405.8,200830405.8,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Kalpana Saini (2022-28) (2022-2028),KALPANA SAINI (2022-28) (2022-2028),MP_RAJYA_SABHA_KALPANA_SAINI__2022_28___2022_2028_,WORK_HASH_953275437155631458,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,17,16,Madhya Pradesh,Dr. Kavita Patidar (2022-28) (2022-2028),Elected MP,197118521.4,197118521.4,197118521.4,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Kavita Patidar (2022-28) (2022-2028),KAVITA PATIDAR (2022-28) (2022-2028),MP_RAJYA_SABHA_KAVITA_PATIDAR__2022_28___2022_2028_,WORK_HASH_12132703372933595447,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,18,17,Madhya Pradesh,Dr. L. Murugan (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. L. Murugan (2024-30) (2024-2030),L. MURUGAN (2024-30) (2024-2030),MP_RAJYA_SABHA_L__MURUGAN__2024_30___2024_2030_,WORK_HASH_1099853812432295130,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,19,18,Uttar Pradesh,Dr. Laxmikant Bajpayee (2022-28) (2022-2028),Elected MP,196000000.0,196000000.0,196000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Laxmikant Bajpayee (2022-28) (2022-2028),LAXMIKANT BAJPAYEE (2022-28) (2022-2028),MP_RAJYA_SABHA_LAXMIKANT_BAJPAYEE__2022_28___2022_2028_,WORK_HASH_13016231000430656811,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,20,19,Tamil Nadu,Dr. M. Dhanapal (2025-31) (2025-2031),Elected MP,89248285.42,89248285.42,89248285.42,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. M. Dhanapal (2025-31) (2025-2031),M. DHANAPAL (2025-31) (2025-2031),MP_RAJYA_SABHA_M__DHANAPAL__2025_31___2025_2031_,WORK_HASH_3323231095069768488,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,21,20,Tamil Nadu,Dr. M. Thambi Durai (2026-32) (2026-2032),Elected MP,49356476.5,49356476.5,49356476.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. M. Thambi Durai (2026-32) (2026-2032),M. THAMBI DURAI (2026-32) (2026-2032),MP_RAJYA_SABHA_M__THAMBI_DURAI__2026_32___2026_2032_,WORK_HASH_6730116874636128528,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,22,21,Maharashtra,Dr. Medha Vishram Kulkarni (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Medha Vishram Kulkarni (2024-30) (2024-2030),MEDHA VISHRAM KULKARNI (2024-30) (2024-2030),MP_RAJYA_SABHA_MEDHA_VISHRAM_KULKARNI__2024_30___2024_2030_,WORK_HASH_18352767873704922074,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,23,22,Delhi,Dr. Meenakshi Jain (2025-31) (2025-2031),Nominated MP,73500000.0,73500000.0,73500000.0,OTHER_WORKS,Delhi,DELHI,STATE_DELHI,Nominated MP,NOMINATED MP,NOM_NOMINATED_MP,Dr. Meenakshi Jain (2025-31) (2025-2031),MEENAKSHI JAIN (2025-31) (2025-2031),MP_RAJYA_SABHA_MEENAKSHI_JAIN__2025_31___2025_2031_,WORK_HASH_1622704512173947095,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,24,23,Gujarat,Dr. Mukeshbhai J. Rathwa (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Mukeshbhai J. Rathwa (2026-32) (2026-2032),MUKESHBHAI J. RATHWA (2026-32) (2026-2032),MP_RAJYA_SABHA_MUKESHBHAI_J__RATHWA__2026_32___2026_2032_,WORK_HASH_7543285707949691619,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,25,24,Gujarat,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Parmar Jashvantsinh Salamsinh (2024-30) (2024-2030),PARMAR JASHVANTSINH SALAMSINH (2024-30) (2024-2030),MP_RAJYA_SABHA_PARMAR_JASHVANTSINH_SALAMSINH__2024_30___2024_2030_,WORK_HASH_7088811814962217967,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,26,25,Uttar Pradesh,Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028),Elected MP,203626524.7,203626524.7,203626524.7,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Radha Mohan Das Agrawal (2022-28) (2022-2028),RADHA MOHAN DAS AGRAWAL (2022-28) (2022-2028),MP_RAJYA_SABHA_RADHA_MOHAN_DAS_AGRAWAL__2022_28___2022_2028_,WORK_HASH_2819558982191744972,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,27,26,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),Elected MP,232203454.2,232203454.2,232203454.2,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),SANDEEP KUMAR PATHAK (2022-28) (2022-2028),MP_RAJYA_SABHA_SANDEEP_KUMAR_PATHAK__2022_28___2022_2028_,WORK_HASH_3616417939487580180,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,28,27,Uttar Pradesh,Dr. Sangeeta Balwant (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sangeeta Balwant (2024-30) (2024-2030),SANGEETA BALWANT (2024-30) (2024-2030),MP_RAJYA_SABHA_SANGEETA_BALWANT__2024_30___2024_2030_,WORK_HASH_8335477120651878421,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,29,28,Odisha,Dr. Santrupt Misra (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Santrupt Misra (2026-32) (2026-2032),SANTRUPT MISRA (2026-32) (2026-2032),MP_RAJYA_SABHA_SANTRUPT_MISRA__2026_32___2026_2032_,WORK_HASH_9391768848298718267,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,30,29,Jharkhand,Dr. Sarfraz Ahmad (2024-30) (2024-2030),Elected MP,178564551.1,178564551.1,178564551.1,OTHER_WORKS,Jharkhand,JHARKHAND,STATE_JHARKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sarfraz Ahmad (2024-30) (2024-2030),SARFRAZ AHMAD (2024-30) (2024-2030),MP_RAJYA_SABHA_SARFRAZ_AHMAD__2024_30___2024_2030_,WORK_HASH_3356940071796214986,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,31,30,Odisha,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sasmit Patra (2022-28) (2022-2028),SASMIT PATRA (2022-28) (2022-2028),MP_RAJYA_SABHA_SASMIT_PATRA__2022_28___2022_2028_,WORK_HASH_17853176544733164561,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,32,31,Rajasthan,Dr. Satish Poonia (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Satish Poonia (2026-32) (2026-2032),SATISH POONIA (2026-32) (2026-2032),MP_RAJYA_SABHA_SATISH_POONIA__2026_32___2026_2032_,WORK_HASH_10429052679037594157,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,33,32,Himachal Pradesh,Dr. Sikander Kumar (2022-28) (2022-2028),Elected MP,207863957.1,207863957.1,207863957.1,OTHER_WORKS,Himachal Pradesh,HIMACHAL PRADESH,STATE_HIMACHAL_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sikander Kumar (2022-28) (2022-2028),SIKANDER KUMAR (2022-28) (2022-2028),MP_RAJYA_SABHA_SIKANDER_KUMAR__2022_28___2022_2028_,WORK_HASH_4901728280456389270,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,34,33,Uttar Pradesh,Dr. Sudhanshu Trivedi (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Sudhanshu Trivedi (2024-30) (2024-2030),SUDHANSHU TRIVEDI (2024-30) (2024-2030),MP_RAJYA_SABHA_SUDHANSHU_TRIVEDI__2024_30___2024_2030_,WORK_HASH_16943613363990618471,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,35,34,Karnataka,Dr. Syed Naseer Hussain (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Syed Naseer Hussain (2024-30) (2024-2030),SYED NASEER HUSSAIN (2024-30) (2024-2030),MP_RAJYA_SABHA_SYED_NASEER_HUSSAIN__2024_30___2024_2030_,WORK_HASH_3058324345745042714,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,36,35,Kerala,Dr. V. Sivadasan (2021-27) (2021-2027),Elected MP,276720323.3,276720323.3,276720323.3,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. V. Sivadasan (2021-27) (2021-2027),V. SIVADASAN (2021-27) (2021-2027),MP_RAJYA_SABHA_V__SIVADASAN__2021_27___2021_2027_,WORK_HASH_5858439711919305277,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,37,36,Punjab,Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),Elected MP,198656208.6,198656208.6,198656208.6,OTHER_WORKS,Punjab,PUNJAB,STATE_PUNJAB,Elected MP,ELECTED MP,NOM_ELECTED_MP,Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),VIKRAMJIT SINGH SAHNEY (2022-28) (2022-2028),MP_RAJYA_SABHA_VIKRAMJIT_SINGH_SAHNEY__2022_28___2022_2028_,WORK_HASH_8466716833450136386,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,38,37,West Bengal,Ms. Dola Sen (2023-29) (2023-2029),Elected MP,171500000.0,171500000.0,171500000.0,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Elected MP,ELECTED MP,NOM_ELECTED_MP,Ms. Dola Sen (2023-29) (2023-2029),MS. DOLA SEN (2023-29) (2023-2029),MP_RAJYA_SABHA_MS__DOLA_SEN__2023_29___2023_2029_,WORK_HASH_11463964531806662825,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,39,38,Delhi,Ms. Swati Maliwal (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Delhi,DELHI,STATE_DELHI,Elected MP,ELECTED MP,NOM_ELECTED_MP,Ms. Swati Maliwal (2024-30) (2024-2030),MS. SWATI MALIWAL (2024-30) (2024-2030),MP_RAJYA_SABHA_MS__SWATI_MALIWAL__2024_30___2024_2030_,WORK_HASH_10534246804219084798,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,40,39,Bihar,Prof. Manoj Kumar Jha (2024-30) (2024-2030),Elected MP,191620112.1,191620112.1,191620112.1,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Prof. Manoj Kumar Jha (2024-30) (2024-2030),MANOJ KUMAR JHA (2024-30) (2024-2030),MP_RAJYA_SABHA_MANOJ_KUMAR_JHA__2024_30___2024_2030_,WORK_HASH_10642009664226758,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,41,40,Uttar Pradesh,Prof. Ram Gopal Yadav (2020-26) (2020-2026),Elected MP,221271395.1,221271395.1,221271395.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Prof. Ram Gopal Yadav (2020-26) (2020-2026),RAM GOPAL YADAV (2020-26) (2020-2026),MP_RAJYA_SABHA_RAM_GOPAL_YADAV__2020_26___2020_2026_,WORK_HASH_13298386017861006792,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,42,41,Kerala,Shri A. A. Rahim (2022-28) (2022-2028),Elected MP,220563957.1,220563957.1,220563957.1,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri A. A. Rahim (2022-28) (2022-2028),A. A. RAHIM (2022-28) (2022-2028),MP_RAJYA_SABHA_A__A__RAHIM__2022_28___2022_2028_,WORK_HASH_11171015824744527157,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,43,42,Kerala,Shri Abdul Wahab (2021-27) (2021-2027),Elected MP,310898953.3,310898953.3,310898953.3,OTHER_WORKS,Kerala,KERALA,STATE_KERALA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Abdul Wahab (2021-27) (2021-2027),ABDUL WAHAB (2021-27) (2021-2027),MP_RAJYA_SABHA_ABDUL_WAHAB__2021_27___2021_2027_,WORK_HASH_13796133276619133607,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,44,43,Jharkhand,Shri Aditya Prasad (2022-28) (2022-2028),Elected MP,227628508.2,227628508.2,227628508.2,OTHER_WORKS,Jharkhand,JHARKHAND,STATE_JHARKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Aditya Prasad (2022-28) (2022-2028),ADITYA PRASAD (2022-28) (2022-2028),MP_RAJYA_SABHA_ADITYA_PRASAD__2022_28___2022_2028_,WORK_HASH_8157723351941762736,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,45,44,Karnataka,Shri Ajay Makan (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Ajay Makan (2024-30) (2024-2030),AJAY MAKAN (2024-30) (2024-2030),MP_RAJYA_SABHA_AJAY_MAKAN__2024_30___2024_2030_,WORK_HASH_18133996139175274543,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,46,45,Bihar,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),Elected MP,186200000.0,186200000.0,186200000.0,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),AKHILESH PRASAD SINGH (2024-30) (2024-2030),MP_RAJYA_SABHA_AKHILESH_PRASAD_SINGH__2024_30___2024_2030_,WORK_HASH_1365318644188925049,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,47,46,Uttar Pradesh,Shri Amar Pal Maurya (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Amar Pal Maurya (2024-30) (2024-2030),AMAR PAL MAURYA (2024-30) (2024-2030),MP_RAJYA_SABHA_AMAR_PAL_MAURYA__2024_30___2024_2030_,WORK_HASH_12638839065460130121,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,48,47,Telangana,Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Telangana,TELANGANA,STATE_TELANGANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030),ANIL KUMAR YADAV MANDADI (2024-30) (2024-2030),MP_RAJYA_SABHA_ANIL_KUMAR_YADAV_MANDADI__2024_30___2024_2030_,WORK_HASH_11149682783392661407,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,49,48,Himachal Pradesh,Shri Anurag Sharma (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Himachal Pradesh,HIMACHAL PRADESH,STATE_HIMACHAL_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Anurag Sharma (2026-32) (2026-2032),ANURAG SHARMA (2026-32) (2026-2032),MP_RAJYA_SABHA_ANURAG_SHARMA__2026_32___2026_2032_,WORK_HASH_3806978326276376195,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,50,49,Uttar Pradesh,Shri Arun Singh (2020-26) (2020-2026),Elected MP,223492764.1,223492764.1,223492764.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Arun Singh (2020-26) (2020-2026),ARUN SINGH (2020-26) (2020-2026),MP_RAJYA_SABHA_ARUN_SINGH__2020_26___2020_2026_,WORK_HASH_2573964567644869550,UNKNOWN_FY
